2005	3	08	OK	200	OK	http://www.werenotafraid.com/images/116/sue_c_au.html
2005	2	05	MISSING	404	Not Found	http://www.harlow.libdems.org/indexc9cb.html
2005	4	12	MOVED	200	OK VIA-REDIRECT+	http://www.vam.ac.uk/vastatic/microsites/1159_grand_design/popup5d70.html
2005	1	01	MISSING	404	Not Found	http://www.dh.gov.uk/Consultations/ResponsesToConsultations/ResponsesToConsultationsDocumentSummary/fs/enc52b.html
2005	3	09	MISSING	404	Not Found	http://familydoctor.org/388bc88.xml
2005	4	12	GONE	924	TIMEOUT	http://hpa.org.uk/westyorkshire/areas.htm
2005	3	08	MISSING	404	Not Found	http://www.qudspress.com/data/aspx/d29/10569.html
2005	4	12	MOVED	200	OK VIA-REDIRECT+	http://www.opsi.gov.uk/si/si2004/20042521.htm
2005	3	08	MISSING	404	Not Found	http://www.london.gov.uk/mayor/olympic_parade/index.html
2005	4	12	MOVED	200	OK VIA-REDIRECT+	http://www.vam.ac.uk/images/image/9286-popup.html
2005	3	07	MISSING	404	Not Found	http://www.realinstitutoelcano.org/analisis/159.html
2005	2	06	MISSING	404	Not Found	http://www.jeanettewinterson.com/messageboard/members/login8817.html
2005	3	08	MISSING	404	Not Found	http://forum.mpacuk.org/online6740.html
2005	1	01	GONE	903	NETWORK-UNREACHABLE	http://www.pm.gov.uk/output/page2232.html
2005	3	08	MISSING	404	Not Found	http://forum.mpacuk.org/newreply594b.html
2005	3	07	MISSING	404	Not Found	http://forum.mpacuk.org/showthread88d0.html
2005	2	06	MISSING	404	Not Found	http://www.amnesty.org.uk/deliver/document/15381.html
2005	3	07	MISSING	403	Forbidden	http://a2z.edinburgh.gov.uk/displayEntryc33c.html
2005	4	12	MOVED	200	OK VIA-REDIRECT+	http://www.opsi.gov.uk/si/si1993/Uksi_19932047_en_1.htm
2005	4	10	MISSING	404	Not Found	http://www.jeanettewinterson.com/messageboard/members/login7b65.html
2005	3	09	MISSING	404	Not Found	http://www.sanger.ac.uk/perl/genetics/CGP/cosmic8095.html
2005	2	05	MOVED	200	OK VIA-REDIRECT+	http://www.veritasparty.com/coppermine/login525e-2.html
2005	2	06	MISSING	404	Not Found	http://www.his.org.uk/resource_library/handwashingcb70.html
2005	3	08	MOVED	200	OK VIA-REDIRECT+	http://www.opsi.gov.uk/si/si2001/20010398.htm
2005	4	10	MISSING	404	Not Found	http://www.libdems.org.uk/story50b6.html
2005	3	08	ERROR	503	Service Temporarily Unavailable	http://www.sdlp.ie/media/pressarchive/archivejusteq/prdurkanbloodysundayspeech.html
2005	3	09	GONE	903	UNRESOLVABLE VIA-REDIRECT+	http://www.bts.org.uk/Forms/images/Forms/Web%20database/images/bursaries.htm
2005	2	05	OK	200	OK	http://www.jr2.ox.ac.uk/bandolier/booth/glossary/Bias.html
2005	3	07	MISSING	404	Not Found	http://www.mpacuk.org/index29439.html
2005	4	11	MISSING	404	Not Found	http://www.blogger.com/email-postfd8b.g
2005	3	08	MISSING	404	Not Found VIA-REDIRECT+	http://www.asharqalawsat.com/details6c9f.html
2005	2	06	MISSING	404	Not Found	http://www.quakerinfo.com/forum/viewtopicd32f.html
2005	1	02	MISSING	404	Not Found	http://www.fco.gov.uk/servlet/Frontd378.html
2005	3	08	MOVED	200	OK VIA-REDIRECT+	http://www.opsi.gov.uk/si/si2001/20010935.htm
2005	2	05	MOVED	200	OK VIA-REDIRECT+	http://www.veritasparty.com/coppermine/ratepicad96.html
2005	4	11	MOVED	200	OK VIA-REDIRECT+	http://www.opsi.gov.uk/si/si1997/97223901.htm
2005	4	12	MISSING	404	Not Found VIA-REDIRECT+	http://www.defra.gov.uk/environment/climatechange/about/index.htm
2005	3	08	MISSING	404	Not Found	http://www.london.gov.uk/mayor/cabmtgs/cabdec19/papers/cabdec19item2.pdf
2005	3	08	MISSING	404	UNKNOWN REASON	http://www.al-aqsa.org/emailer/emailer283e.html
2005	3	08	MOVED	200	OK VIA-REDIRECT+	http://www.thesharpener.net/index1fbf.html
2005	3	08	MISSING	404	Not Found	http://www.mcb.org.uk/ATCSA.pdf
2005	3	09	MISSING	404	Not Found	http://www.mcb.org.uk/mcbdirect/searchresultdccb.html
2005	3	09	MISSING	404	Not Found	http://forum.mpacuk.org/memberdc45.html
2005	2	04	MISSING	404	Not Found	http://www.libdems.org.uk/party/people/personbdd7.html
2005	2	05	MOVED	200	OK VIA-REDIRECT+	http://www.foe.co.uk/resource/press_releases/press_releases_1995_climate.html
2006	1	03	MISSING	404	Not Found	http://www.london.gov.uk/view_press_releasefb77.html
2006	4	10	MISSING	404	Not Found	http://www.elframework.org/projects/vmap/VMAP_Testing_Report_2nd_test.doc/file_view2cc3.html
2006	2	05	MOVED	200	OK VIA-REDIRECT+	http://www.opsi.gov.uk/si/si2002/20020243.html
2006	3	09	GONE	903	UNRESOLVABLE	http://www.rdn.ac.uk/text-only/parser.cgi/0005/www.gesource.ac.uk/roads/cgi-bin/fullrecordsql4f84.html
2006	3	09	MISSING	404	Not Found	http://www.oft.gov.uk/Business/Market+studies/airports8fdf.htm
2006	3	09	GONE	903	UNRESOLVABLE	http://www.rdn.ac.uk/openresolver/index1133.html
2006	2	04	GONE	903	UNRESOLVABLE VIA-REDIRECT+	http://www.mrc.ac.uk/txt/index/search.htm/index2666.html
2006	3	09	GONE	903	UNRESOLVABLE	http://www.businesseye.org.uk/businessmanage/Eventslisteb49.html
2006	3	08	MISSING	404	Page not found	http://www.yfc-wales.org.uk/photos/addfav6300.html
2006	3	09	GONE	924	TIMEOUT	http://www.imesh.org/toolkit/work/components/readinglists/dlesetrial.html
2006	3	08	GONE	903	UNRESOLVABLE VIA-REDIRECT+	http://www.sciencelearningcentres.org.uk/WebPortal8d25.html
2006	1	01	MOVED	200	OK VIA-REDIRECT+	http://www.vam.ac.uk/images/image/14550-popup.html
2006	3	08	GONE	903	UNRESOLVABLE VIA-REDIRECT+	http://www.sciencelearningcentres.org.uk/WebPortalf69d-2.html
2006	3	09	MOVED	200	OK VIA-REDIRECT+	http://www.london2012.org/en/news/press+room/releases/2005/april/27-04-05-15-35.htm
2006	2	05	MOVED	200	OK VIA-REDIRECT+	http://www.bbc.co.uk/ww2peopleswar/stories/27/a3527327.html
2006	4	12	MISSING	404	Not Found	http://www.conservatives.com/tile6bac.html
2006	1	03	MOVED	200	OK VIA-REDIRECT+	http://www.smtl.co.uk/WMPRC/DataCards/HTML/gypsona.html
2006	1	01	OK	200	OK	http://normblog.typepad.com/normblog/2005/08/quick_quartet.html
2006	2	05	MOVED	200	OK VIA-REDIRECT+	http://www.opsi.gov.uk/si/si1999/19992387.html
2006	3	09	OK	200	OK	http://www.victorianlondon.org/districts/pimlico.htm
2006	2	05	MISSING	404	Not Found VIA-REDIRECT+	http://www.reachouttrust.org/phpBB2/viewtopic163b.html
2006	3	08	GONE	903	UNRESOLVABLE VIA-REDIRECT+	http://www.sciencelearningcentres.org.uk/WebPortalf17e.html
2006	1	01	MISSING	404	Not Found	http://www.jeanettewinterson.com/messageboard/members/loginca0d-3.html
2006	4	11	GONE	903	UNRESOLVABLE VIA-REDIRECT+	http://www.flickr.com/photos/deitydarshan/with/299907610/index.html
2006	2	06	MOVED	200	OK VIA-REDIRECT+	http://www.opsi.gov.uk/si/si1988/Uksi_19880508_en_1.htm
2006	1	03	MOVED	200	OK VIA-REDIRECT+	http://www.opsi.gov.uk/si/si1993/Uksi_19930638_en_2.html
2006	3	08	OK	200	OK	http://www.jr2.ox.ac.uk/bandolier/band144/b144-5.html
2006	2	05	MISSING	404	Not Found	http://www.londonfreelist.com/senddlsc1d8.html
2006	4	11	MISSING	404	Not Found	http://www.gapyeardirectory.co.uk/externcdec.html
2006	2	06	OK	200	OK	http://rdoc.org.uk/eve/forums7f6e-3.html
2006	1	03	MOVED	200	OK VIA-REDIRECT+	http://www.opsi.gov.uk/si/si1989/Uksi_19890199_en_2.html
2006	3	09	MISSING	404	Not Found	http://www.socialaffairsunit.org.uk/mt/mt-comments97c2.html
2006	2	05	MOVED	200	OK VIA-REDIRECT+	http://www.rdfunding.org.uk/Queries/ListGrantDetails83c0.html
2006	3	08	MISSING	404	Not Found	http://www.quakerinfo.com/forum/viewtopic1d47.html
2006	2	05	GONE	903	UNRESOLVABLE VIA-REDIRECT+	http://www.mrc.ac.uk/txt/index/search.htm/indexafdd.html
2006	4	10	MOVED	200	OK VIA-REDIRECT+	http://www.cancerselfcare.com/forum/profile3cf8.html
2006	1	03	MISSING	404	Not Found	http://www.britishwrestling.org/Photos/Phot2005/bj05/pages/IMG_1178.htm
2006	1	01	MISSING	404	Not Found	http://www.jeanettewinterson.com/messageboard/action/report_2b9a7-2.html
2006	3	07	MOVED	200	OK VIA-REDIRECT+	http://www.opsi.gov.uk/si/si1997/19971499.htm
2006	2	06	GONE	903	UNRESOLVABLE VIA-REDIRECT+	http://www.londonmet.ac.uk/library/m37313_24.doc
2006	3	08	GONE	903	UNRESOLVABLE	http://www.sel.org.uk/downloads/whatisse.pdf
2006	3	07	MOVED	200	OK VIA-REDIRECT+	http://www.opsi.gov.uk/acts/acts2001/10009-bc.htm
2006	3	08	GONE	903	UNRESOLVABLE VIA-REDIRECT+	http://www.sciencelearningcentres.org.uk/WebPortal8b53.html
2006	4	11	MISSING	404	Not Found	http://www.rejesus.co.uk/cgi-bin/ultimatebb2135.html
2006	2	05	MISSING	404	Not Found	http://www.cilip.org.uk/professionalguidance/copyright/lobbying/laca4b519.htm
2006	1	01	MISSING	404	Not Found	http://www.socialistworker.co.uk/archive/1776/sw177629.htm
2006	2	06	MISSING	404	Not Found	http://www.history.uk.com/mailing/indexf4b9.html
2006	3	08	MISSING	404	Not Found	http://www.nya.org.uk/Templates/internal4e9d.html
2006	4	11	MOVED	200	OK VIA-REDIRECT+	http://www.hpa.org.uk/cdr/archives/2004/cdr0904.pdf
2006	3	08	MISSING	404	Not Found	http://www.homeoffice.gov.uk/indexafd1.html
2006	2	06	MISSING	404	Not Found VIA-REDIRECT+	http://www.jisc.ac.uk/parserf115.html
2006	4	12	MISSING	404	Not Found	http://www.amnesty.org.uk/login6167.html
2006	2	05	MOVED	200	OK VIA-REDIRECT+	http://www.rdfunding.org.uk/queries/ListGrantsFromCharitye2e8.html
2006	3	09	MISSING	404	Not Found	http://www.homeoffice.gov.uk/index76e4.html
2006	1	03	MISSING	404	Not Found	http://www.rnid.org.uk/Login/index40f5.html
2006	4	11	MISSING	404	Not Found	http://www.vegansociety.com/phpws/index0c39.html
2006	1	03	MISSING	404	Not Found	http://hilt.cdlr.strath.ac.uk/hilt3/browse_dewey7d44.html
2006	3	07	MISSING	404	File not found	http://www.gloucestershire.gov.uk/index7f4a.html
2006	3	09	GONE	903	UNRESOLVABLE VIA-REDIRECT+	http://www.mrc.ac.uk/txt/index/search.htm/indexe631.html
2006	1	01	MOVED	200	OK VIA-REDIRECT+	http://www.opsi.gov.uk/si/si2003/20030533.htm
2006	1	02	MISSING	404	Not Found	http://www.defra.gov.uk/corporate/international/eu-presidency/events/pdf/pres4.pdf
